target_id	gene
NM_201353.1	SLC6A7
XM_006525929.2	SLC6A7
XM_006525930.2	SLC6A7
XM_006525931.3	SLC6A7
XM_006525932.1	SLC6A7
XM_006525933.1	SLC6A7
XM_006525934.3	SLC6A7
XM_017317902.1	SLC6A7
XM_011246931.1	SLC6A7
XM_006525935.2	SLC6A7
NM_133987.2	SLC6A8
NM_001142810.1	SLC6A8
NM_001142809.1	SLC6A8
NM_008135.4	SLC6A9
XM_006502771.2	SLC6A9
XR_867807.2	SLC6A9
NM_007513.4	SLC7A1
NM_001301424.1	SLC7A1
XM_006504796.1	SLC7A1
NM_017394.4	SLC7A10
XM_017322364.1	SLC7A10
XM_017322365.1	SLC7A10
XM_006540197.3	SLC7A10
XM_017322366.1	SLC7A10
XM_017322367.1	SLC7A10
XM_006500776.3	SLC7A11
XM_006500777.3	SLC7A11
XM_006500778.3	SLC7A11
XM_017319590.1	SLC7A11
NM_011990.2	SLC7A11
NM_080852.2	Slc7a12
XM_006530052.1	Slc7a12
NM_028746.3	SLC7A13
XM_006535472.3	SLC7A14
NM_172861.3	SLC7A14
NM_001286385.1	Slc7a15
NM_001038660.2	Slc7a15
NM_177802.3	Slc7a15
XM_011243876.2	Slc7a15
XM_011243877.2	Slc7a15
XM_006515118.3	Slc7a15
XM_006515119.3	Slc7a15
NM_001044740.2	SLC7A2
XM_006509250.3	SLC7A2
XM_006509251.3	SLC7A2
XM_006509252.3	SLC7A2
XM_006509253.3	SLC7A2
NM_007514.3	SLC7A2
NM_007515.3	SLC7A3
NM_001301840.1	SLC7A3
XM_006527753.2	SLC7A3
XM_011247511.1	SLC7A3
XM_011247512.1	SLC7A3
XM_017318363.1	SLC7A3
XM_017318364.1	SLC7A3
XM_011247510.1	SLC7A3
XM_011247513.1	SLC7A3
XM_011247514.2	SLC7A3
NM_144852.3	SLC7A4
XR_384548.3	SLC7A4
XM_006522038.3	SLC7A4
XR_384551.3	SLC7A4
XR_384549.3	SLC7A4
XR_875779.2	SLC7A4
XR_875780.2	SLC7A4
XR_875781.2	SLC7A4
XM_017316949.1	SLC7A4
XM_017316950.1	SLC7A4
XM_017316951.1	SLC7A4
XR_384553.3	SLC7A4
NM_011404.3	SLC7A5
NM_178798.3	SLC7A6
XM_006531135.3	SLC7A6
XM_006531136.3	SLC7A6
XM_006531137.3	SLC7A6
XM_006531138.3	SLC7A6
XM_017312868.1	SLC7A6
NM_001007567.2	SLC7A6OS
XR_878866.1	SLC7A6OS
NM_011405.4	SLC7A7
NM_001253680.1	SLC7A7
NM_001253679.1	SLC7A7
XM_006518746.2	SLC7A7
XM_006518754.3	SLC7A7
XM_006518748.2	SLC7A7
XM_006518751.2	SLC7A7
XM_006518753.1	SLC7A7
XM_006518755.3	SLC7A7
XM_006518752.1	SLC7A7
XM_011245000.2	SLC7A7
NM_016972.2	SLC7A8
XM_006519250.2	SLC7A8
XM_011245114.1	SLC7A8
XM_006540044.2	SLC7A9
XM_006540045.2	SLC7A9
XM_011250591.1	SLC7A9
XM_011250592.2	SLC7A9
XM_006540046.1	SLC7A9
XM_006540047.2	SLC7A9
NM_001199016.1	SLC7A9
NM_001199015.1	SLC7A9
NM_021291.3	SLC7A9
NM_011406.3	SLC8A1
NM_001112798.2	SLC8A1
NM_001286684.1	SLC8A1
NR_104580.1	SLC8A1
XM_006523932.1	SLC8A1
XM_006523933.2	SLC8A1
XM_006523934.1	SLC8A1
XM_006523935.1	SLC8A1
XM_006523936.1	SLC8A1
XM_006523937.1	SLC8A1
XM_006523938.1	SLC8A1
XM_006523939.1	SLC8A1
XM_006523940.1	SLC8A1
XM_006523941.1	SLC8A1
XM_006523942.1	SLC8A1
XM_006523943.1	SLC8A1
XM_006523944.1	SLC8A1
XM_017317368.1	SLC8A1
XM_017317369.1	SLC8A1
XM_017317370.1	SLC8A1
XM_017317371.1	SLC8A1
NM_148946.2	SLC8A2
XM_006539470.3	SLC8A2
XM_006539471.3	SLC8A2
XM_006539472.3	SLC8A2
NM_080440.3	SLC8A3
NM_001167920.1	SLC8A3
XM_006515411.3	SLC8A3
XM_006515412.3	SLC8A3
XM_006515413.3	SLC8A3
XM_006515414.2	SLC8A3
NM_001177594.1	SLC8B1
NM_001177595.1	SLC8B1
NM_133221.2	SLC8B1
XM_006530174.1	SLC8B1
XM_006530175.1	SLC8B1
XM_017320692.1	SLC8B1
XM_006538686.3	SLC9A1
XM_017320089.1	SLC9A1
XM_006538687.2	SLC9A1
NM_016981.2	SLC9A1
NM_001033289.2	SLC9A2
NM_001081060.1	SLC9A3
XM_006517021.3	SLC9A3
XM_006517022.3	SLC9A3
NM_012030.2	SLC9A3R1
NM_023055.2	SLC9A3R2
NM_023449.3	SLC9A3R2
XM_017317608.1	SLC9A3R2
XM_006524791.3	SLC9A3R2
NM_177084.3	SLC9A4
XM_006495625.2	SLC9A4
XM_006495626.3	SLC9A4
XM_006495627.2	SLC9A4
NM_001081332.1	SLC9A5
XM_006531064.2	SLC9A5
XM_006531065.2	SLC9A5
XM_006531066.2	SLC9A5
XM_006531067.3	SLC9A5
XM_017312849.1	SLC9A5
XR_387749.3	SLC9A5
XR_001778444.1	SLC9A5
XM_006531068.3	SLC9A5
XM_006531069.1	SLC9A5
XR_001778445.1	SLC9A5
XR_387750.2	SLC9A5
NM_172780.3	SLC9A6
XM_006527979.2	SLC9A6
XM_006527980.3	SLC9A6
NM_177353.3	SLC9A7
XM_006527616.3	SLC9A7
XM_006527617.3	SLC9A7
NM_148929.3	SLC9A8
NM_001304540.1	SLC9A8
NM_001304542.1	SLC9A8
NR_130767.1	SLC9A8
XM_006500395.3	SLC9A8
XM_006500398.3	SLC9A8
XR_001783205.1	SLC9A8
XM_006500399.1	SLC9A8
XM_006500400.1	SLC9A8
NM_177909.5	SLC9A9
NM_028946.3	SLC9B1
XM_017319775.1	SLC9B1
XM_011240251.2	SLC9B1
XM_006502201.3	SLC9B1
XM_017319776.1	SLC9B1
XM_011240252.1	SLC9B1
XR_867240.1	SLC9B1
XM_006502204.1	SLC9B1
XM_011240253.2	SLC9B1
NM_178877.6	SLC9B2
XM_006502398.3	SLC9B2
XM_006502399.3	SLC9B2
XM_006502400.3	SLC9B2
XM_006502401.3	SLC9B2
XM_006502402.3	SLC9B2
NM_198106.4	SLC9C1
XM_017316904.1	SLC9C1
XM_017316905.1	SLC9C1
XM_017316906.1	SLC9C1
NM_013797.5	Slco1a1
NM_130861.3	SLCO1A2
NM_001267707.1	SLCO1A2
XM_006506960.3	Slco1a4
XM_011241584.2	Slco1a4
XM_011241585.2	Slco1a4
XM_011241586.2	Slco1a4
XM_006506962.3	Slco1a4
XM_017321610.1	Slco1a4
NM_030687.1	Slco1a4
XM_017321612.1	Slco1a6
XM_006506965.3	Slco1a6
XM_011241587.1	Slco1a6
NM_023718.3	Slco1a6
NM_020495.1	SLCO1B3
XM_006506963.2	SLCO1B3
XM_017321611.1	SLCO1B3
NM_021471.2	SLCO1C1
NM_001177772.1	SLCO1C1
XR_378099.3	SLCO1C1
NM_033314.3	SLCO2A1
XM_006511731.3	SLCO2A1
NM_001252530.1	SLCO2B1
NM_175316.3	SLCO2B1
XM_011241637.2	SLCO2B1
XM_011241638.2	SLCO2B1
XM_011241639.1	SLCO2B1
XM_011241640.2	SLCO2B1
XM_011241641.2	SLCO2B1
NM_001252531.1	SLCO2B1
NM_023908.2	SLCO3A1
NM_001038643.1	SLCO3A1
NM_148933.1	SLCO4A1
XM_006500547.2	SLCO4A1
XR_375388.2	SLCO4A1
XM_006500549.3	SLCO4A1
XM_006500550.1	SLCO4A1
XR_001784188.1	SLCO4C1
NM_172658.3	SLCO4C1
NM_172841.2	SLCO5A1
XM_011238380.2	SLCO5A1
XM_011238381.2	SLCO5A1
XM_011238382.2	SLCO5A1
XM_006495517.1	SLCO5A1
XM_006495518.3	SLCO5A1
NR_120500.1	SLCO6A1
XM_006529913.3	Slco6c1
XM_006529914.2	Slco6c1
NM_028942.4	Slco6c1
NM_134071.3	SLF1
XM_011244452.2	SLF1
XM_011244453.2	SLF1
XM_011244454.2	SLF1
XM_017315350.1	SLF1
XM_006517035.3	SLF1
XM_017315351.1	SLF1
XM_011244455.2	SLF1
XM_011244456.2	SLF1
XM_017315352.1	SLF1
XM_011244457.2	SLF1
XM_017315353.1	SLF1
NM_001081225.1	SLF2
XM_006527000.3	SLF2
XM_017318163.1	SLF2
XM_011247236.2	SLF2
XR_386468.3	SLF2
XR_001782585.1	SLF2
XM_017318164.1	SLF2
NM_011407.1	Slfn1
NR_073523.1	Slfn10-ps
NR_073524.1	Slfn10-ps
NM_011409.1	SLFN12L
NM_001302559.1	SLFN12L
XM_006532659.3	SLFN12L
XM_006532660.3	SLFN12L
XM_006532661.3	SLFN12L
XM_006532663.3	SLFN12L
XM_006532664.2	SLFN12L
NM_011410.3	SLFN12L
NM_181545.4	SLFN13
NM_001167743.1	SLFN13
NM_172796.2	SLFN13
XM_006533235.3	SLFN13
XM_006533484.3	SLFN13
NM_001166028.1	SLFN14
XM_006533236.1	SLFN14
NM_011408.1	Slfn2
NM_183201.4	SLFN5
XM_006533574.2	SLFN5
XM_017314615.1	SLFN5
XM_017314616.1	SLFN5
XM_017314617.1	SLFN5
XM_017314618.1	SLFN5
XM_006533579.1	SLFN5
XM_006533580.1	SLFN5
NR_045932.1	Slfn5os
XM_017320083.1	SLFNL1
XM_006502881.3	SLFNL1
NM_177570.3	SLFNL1
NM_026958.3	SLIRP
NM_015748.3	SLIT1
XM_011247200.2	SLIT1
NM_001291228.2	SLIT2
NM_001291227.2	SLIT2
NM_178804.5	SLIT2
NR_111900.2	SLIT2
XM_006503813.3	SLIT2
XM_006503814.3	SLIT2
XM_006503815.3	SLIT2
XM_006503816.3	SLIT2
NM_011412.3	SLIT3
NM_199065.2	SLITRK1
NM_198863.2	SLITRK2
NM_001161431.1	SLITRK2
XM_006528014.1	SLITRK2
XM_006528016.1	SLITRK2
NM_198864.2	SLITRK3
XM_006501638.1	SLITRK3
XM_006501639.2	SLITRK3
XM_006501641.2	SLITRK3
XM_006501642.2	SLITRK3
XM_006501640.2	SLITRK3
NM_178740.4	SLITRK4
XM_017318485.1	SLITRK4
XM_017318486.1	SLITRK4
XM_017318487.1	SLITRK4
XM_006528013.3	SLITRK4
XM_006528011.1	SLITRK4
NM_198865.1	SLITRK5
XM_006519641.3	SLITRK5
XM_006519642.3	SLITRK5
XM_006519643.3	SLITRK5
NM_175499.4	SLITRK6
XM_006519009.3	SLITRK6
XM_006526827.3	SLK
NM_009289.3	SLK
NM_001164639.1	SLK
NM_032008.4	SLMAP
NM_001310445.1	SLMAP
XM_017316227.1	SLMAP
XM_006519725.2	SLMAP
XM_006519727.1	SLMAP
XM_006519726.1	SLMAP
XM_006519728.1	SLMAP
XM_017316228.1	SLMAP
XM_006519729.1	SLMAP
XM_006519731.1	SLMAP
XM_006519730.1	SLMAP
XM_006519732.1	SLMAP
XM_006519733.2	SLMAP
XM_006519734.1	SLMAP
XM_006519735.1	SLMAP
XM_006519736.1	SLMAP
XM_017316229.1	SLMAP
XM_006519737.1	SLMAP
XM_006519738.2	SLMAP
NM_025540.2	SLN
NM_011414.3	SLPI
XM_006511349.3	SLTM
XM_006511350.3	SLTM
XM_006511351.3	SLTM
XM_006511352.3	SLTM
XM_006511355.1	SLTM
XM_006511354.1	SLTM
XR_379437.3	SLTM
XM_011242786.1	SLTM
XM_017313517.1	SLTM
XR_001778967.1	SLTM
XR_001778968.1	SLTM
NM_025690.3	SLTM
NM_026337.1	SLTM
NM_148673.3	SLU7
NM_198936.1	SLU7
XM_011248823.1	SLU7
NM_020519.1	SLURP1
NM_001081961.1	Slurp2
NM_029420.4	SLX1A/SLX1B
NR_033446.1	SLX1A/SLX1B
NM_177472.5	SLX4
XM_006522350.3	SLX4
XM_006522349.3	SLX4
XM_011245948.2	SLX4
XM_006522352.1	SLX4
XM_006522353.1	SLX4
XM_006522354.2	SLX4
XM_006522355.2	SLX4
XM_011245949.2	SLX4
XR_875834.2	SLX4
XM_006522358.1	SLX4
XM_006522359.1	SLX4
XM_017317068.1	SLX4
XM_011239811.1	SLX4IP
XM_011239812.1	SLX4IP
XM_006500290.3	SLX4IP
XM_011239813.2	SLX4IP
XM_011239814.1	SLX4IP
XM_006500293.3	SLX4IP
NM_001038641.1	SLX4IP
NM_028201.2	SLX4IP
NM_028834.2	SLX4IP
NM_001037748.1	Sly (includes others)
NM_201530.2	Sly (includes others)
XM_017318924.1	Sly (includes others)
XM_017318925.1	Sly (includes others)
XM_011251048.1	Sly (includes others)
XM_011251052.1	Sly (includes others)
XM_017318691.1	Sly (includes others)
XM_011251107.1	Sly (includes others)
XM_011251108.1	Sly (includes others)
XR_882340.1	Sly (includes others)
XM_011251103.1	Sly (includes others)
XR_882315.1	Sly (includes others)
XR_882312.1	Sly (includes others)
XR_882330.1	Sly (includes others)
XR_882319.1	Sly (includes others)
XR_882318.1	Sly (includes others)
XR_882313.1	Sly (includes others)
XR_882341.1	Sly (includes others)
XR_001782918.1	Sly (includes others)
XR_882329.1	Sly (includes others)
XR_882317.1	Sly (includes others)
XR_882327.1	Sly (includes others)
XR_882337.1	Sly (includes others)
XR_882322.1	Sly (includes others)
XR_882328.1	Sly (includes others)
XR_882325.1	Sly (includes others)
XM_017318731.1	Sly (includes others)
XM_006541690.2	Sly (includes others)
XM_017318734.1	Sly (includes others)
XM_017318739.1	Sly (includes others)
XM_006542542.2	Sly (includes others)
XM_017318740.1	Sly (includes others)
XM_006542137.2	Sly (includes others)
XM_017318746.1	Sly (includes others)
XM_006542462.2	Sly (includes others)
XM_017318747.1	Sly (includes others)
XM_006542588.2	Sly (includes others)
XM_017318750.1	Sly (includes others)
XM_006542486.2	Sly (includes others)
XM_017318755.1	Sly (includes others)
XM_017318756.1	Sly (includes others)
XM_006542626.2	Sly (includes others)
XM_017318757.1	Sly (includes others)
XM_017318759.1	Sly (includes others)
XM_006542442.2	Sly (includes others)
XM_006542621.2	Sly (includes others)
XM_017318775.1	Sly (includes others)
XM_017318795.1	Sly (includes others)
XM_011251106.1	Sly (includes others)
XM_017318931.1	Sly (includes others)
NM_008539.3	SMAD1
XM_006530746.3	SMAD1
NM_010754.5	SMAD2
NM_001252481.1	SMAD2
NM_001311070.1	SMAD2
XM_006525699.2	SMAD2
XM_017317842.1	SMAD2
NM_016769.4	SMAD3
XM_006510819.2	SMAD3
XM_006510821.3	SMAD3
NM_008540.2	SMAD4
XM_011246855.2	SMAD4
XM_006525701.3	SMAD4
XM_006525702.3	SMAD4
NM_008541.3	SMAD5
NM_001164042.1	SMAD5
NM_001164041.1	SMAD5
XM_006517117.1	SMAD5
XM_006517118.3	SMAD5
XM_006517119.3	SMAD5
NM_008542.3	SMAD6
XM_006510822.2	SMAD6
NM_001042660.1	SMAD7
XM_006525703.2	SMAD7
NM_019483.5	SMAD9
XM_006501728.3	SMAD9
XM_006501729.3	SMAD9
NM_174992.4	SMAGP
NM_001033872.2	SMAGP
NM_001285413.1	SMAGP
NM_001285414.1	SMAGP
NR_104337.1	SMAGP
NR_104338.1	SMAGP
NM_028534.3	SMAP1
NM_001290683.1	SMAP1
NR_110972.1	SMAP1
XM_006496362.1	SMAP1
NM_133716.3	SMAP2
XM_006503378.2	SMAP2
XM_006503379.3	SMAP2
XM_006503380.2	SMAP2
NM_053123.4	SMARCA1
NM_001290708.1	SMARCA1
XM_006541563.3	SMARCA1
XM_017318646.1	SMARCA1
NM_026003.2	SMARCA2
NM_011416.2	SMARCA2
XM_006527281.3	SMARCA2
XM_006527282.3	SMARCA2
XM_006527283.3	SMARCA2
XM_006527284.2	SMARCA2
XM_006527285.2	SMARCA2
XM_006527286.1	SMARCA2
XR_386502.2	SMARCA2
XM_006527288.2	SMARCA2
XM_006527289.2	SMARCA2
XM_017318275.1	SMARCA2
XM_006527291.2	SMARCA2
XM_017318276.1	SMARCA2
XM_017318277.1	SMARCA2
XM_017318278.1	SMARCA2
NM_011417.3	SMARCA4
NM_001174078.1	SMARCA4
NM_001174079.1	SMARCA4
XM_011242434.1	SMARCA4
XM_011242435.1	SMARCA4
XM_006510122.2	SMARCA4
XM_011242436.1	SMARCA4
XM_011242437.2	SMARCA4
XM_011242438.1	SMARCA4
XM_006510117.2	SMARCA4
XM_017313232.1	SMARCA4
XM_006510119.2	SMARCA4
XM_006510120.2	SMARCA4
XM_017313233.1	SMARCA4
XM_017313234.1	SMARCA4
XM_017313235.1	SMARCA4
NM_053124.2	SMARCA5
NR_002888.2	Smarca5-ps
NM_007958.1	SMARCAD1
NM_001253392.1	SMARCAD1
XM_006505509.3	SMARCAD1
XM_006505510.2	SMARCAD1
XM_011241205.2	SMARCAD1
XM_006505512.3	SMARCAD1
XM_006505513.3	SMARCAD1
XR_001785096.1	SMARCAD1
NM_018817.2	SMARCAL1
XM_006496142.3	SMARCAL1
XM_006496141.3	SMARCAL1
XM_006496143.3	SMARCAL1
XM_006496144.1	SMARCAL1
XM_011238557.2	SMARCAL1
XM_006496145.3	SMARCAL1
NM_011418.2	SMARCB1
NM_001161853.1	SMARCB1
NM_009211.2	SMARCC1
NM_198160.2	SMARCC2
NM_001114096.1	SMARCC2
NM_001114097.1	SMARCC2
XM_006514020.3	SMARCC2
XM_006514021.3	SMARCC2
XM_006514022.3	SMARCC2
XM_006514023.3	SMARCC2
XM_006514024.3	SMARCC2
NM_031842.2	SMARCD1
XM_006534552.3	SMARCD2
NM_031878.2	SMARCD2
NM_001130187.1	SMARCD2
NM_025891.3	SMARCD3
XM_006535796.3	SMARCD3
XM_006535797.3	SMARCD3
XM_006535798.3	SMARCD3
XM_006535799.1	SMARCD3
XR_389749.3	SMARCD3
XM_017321074.1	SMARCD3
NM_020618.4	SMARCE1
XM_006533827.3	SMARCE1
XM_011249158.1	SMARCE1
XM_006533828.2	SMARCE1
NM_019710.2	SMC1A
XM_006528840.2	SMC1A
NM_080470.1	SMC1B
NM_001301412.1	SMC2
NM_008017.4	SMC2
NR_045175.1	Smc2os
NM_007790.3	SMC3
NM_133786.3	SMC4
XM_006502046.2	SMC4
XM_006502047.3	SMC4
NM_001252684.1	SMC5
NM_153808.2	SMC5
NM_001252685.1	SMC5
XM_006526980.3	SMC5
XM_006526981.3	SMC5
XR_001782581.1	SMC5
XR_001782582.1	SMC5
NM_001324476.1	SMC6
NM_025695.4	SMC6
XM_006515173.2	SMC6
XM_011243892.2	SMC6
NM_028887.3	SMCHD1
XM_006525030.2	SMCHD1
NM_183283.2	SMCO1
NM_027059.1	SMCO2
XM_011241631.2	SMCO2
NM_001039558.2	SMCO3
NM_133214.2	Smco4
XM_006510043.2	Smco4
XM_011242408.2	Smco4
XM_011242409.2	Smco4
XM_011242411.1	Smco4
NM_008574.3	Smcp
NM_001085440.1	SMCR8
NM_175491.4	SMCR8
NM_026914.1	SMDT1
NM_001031814.1	SMG1
XM_006507677.2	SMG1
XM_006507678.2	SMG1
XM_006501343.3	SMG5
XM_011240087.2	SMG5
XM_006501345.2	SMG5
XM_006501346.3	SMG5
NM_178246.3	SMG5
NM_001002764.1	SMG6
XM_011248659.2	SMG6
XM_011248660.1	SMG6
NM_001160257.1	SMG7
NM_001005507.2	SMG7
NM_001160256.1	SMG7
XM_006529450.3	SMG7
XM_006529451.3	SMG7
XM_006529452.3	SMG7
XM_017319978.1	SMG7
XM_017319979.1	SMG7
XM_017319981.1	SMG7
NM_024262.1	SMG8
NM_028047.2	SMG9
XM_006540377.1	SMG9
XM_006540378.3	SMG9
XM_006540379.1	SMG9
NM_198927.3	Smgc
NM_001163721.1	SMIM1
NM_001163722.1	SMIM1
XM_017320379.1	SMIM1
XM_006539149.3	SMIM1
XM_006539148.3	SMIM1
NR_073368.1	SMIM10L1
XR_868863.2	SMIM10L1
XM_011241403.2	SMIM10L1
NM_001163445.2	SMIM10L1
NM_001271583.1	SMIM10L1
NM_001271582.1	SMIM10L1
NR_028086.1	Smim10l2a
NM_138743.2	Smim11
NM_030252.2	SMIM12
NM_001135577.2	SMIM13
NM_133697.3	SMIM14
XM_006504088.3	SMIM14
XM_006504084.3	SMIM14
XM_006504086.3	SMIM14
XM_006504083.2	SMIM14
XM_006504085.3	SMIM14
XM_006504087.3	SMIM14
XM_006504089.2	SMIM14
XM_006517780.1	SMIM15
XM_006517781.1	SMIM15
NM_001048250.2	SMIM15
NM_001134752.1	SMIM17
NM_001206849.1	SMIM18
XM_006509201.3	SMIM18
NM_001012667.2	SMIM19
NM_001146117.1	SMIM19
NM_001145433.1	SMIM20
NM_001253802.1	SMIM22
NM_001253803.1	SMIM22
NM_001253796.1	SMIM22
NM_001253797.1	SMIM22
NR_045595.1	SMIM22
NR_045596.1	SMIM22
NM_027050.1	SMIM23
NM_001099917.1	SMIM24
NM_134133.2	SMIM3
XM_006525481.3	SMIM3
XM_011246797.1	SMIM3
XM_006525482.3	SMIM3
NM_001308466.1	Smim4
NM_001308091.1	Smim4
NM_001308464.1	Smim4
NM_183259.3	SMIM5
XM_006533942.3	SMIM5
XM_006533943.3	SMIM5
NM_001162998.1	Smim6
NM_172396.3	SMIM7
XM_006538163.2	SMIM8
NM_025471.3	SMIM8
NM_001330755.1	SMIM8
NM_001330756.1	SMIM8
NM_001330757.1	SMIM8
NR_138487.1	SMIM8
XM_011247628.1	Smim9
NM_001033786.2	Smim9
NR_040264.1	Smkr-ps
NR_040263.1	Smkr-ps
NM_001195596.1	Smlr1
NM_001252629.1	SMN1/SMN2
NM_011420.2	SMN1/SMN2
XM_011244637.1	SMN1/SMN2
NM_172429.2	SMNDC1
XM_006527440.3	SMNDC1
XM_006527441.3	SMNDC1
XM_006527442.3	SMNDC1
XM_006505106.3	SMO
NM_176996.4	SMO
XM_006516135.3	SMOC1
NM_022316.2	SMOC1
NM_001146217.1	SMOC1
XM_006524777.3	SMOC2
NM_022315.2	SMOC2
NM_001168602.1	Smok2b (includes others)
NM_013741.1	Smok2b (includes others)
NM_001167913.2	Smok2b (includes others)
NM_001126045.1	Smok2b (includes others)
NM_001310703.1	Smok2b (includes others)
XM_017321053.1	Smok2b (includes others)
NM_001039889.3	Smok2b (includes others)
NR_030763.1	Smok4a
NM_145533.2	SMOX
NM_001177833.1	SMOX
NM_001177834.1	SMOX
NM_001177835.1	SMOX
NM_001177836.1	SMOX
NM_001177837.1	SMOX
NM_001177838.1	SMOX
NM_001177839.1	SMOX
NM_001177840.1	SMOX
XM_006499287.3	SMOX
XM_006499288.2	SMOX
XM_006499289.3	SMOX
XM_006499290.1	SMOX
XM_006499291.1	SMOX
XM_006499292.3	SMOX
XM_006499293.3	SMOX
XM_017317769.1	SMOX
XM_011239475.1	SMOX
XR_374452.1	SMOX
NM_011421.2	SMPD1
NM_009213.2	SMPD2
XM_017313862.1	SMPD2
XM_006512633.1	SMPD2
NM_021491.3	SMPD3
XM_011248462.1	SMPD3
XM_011248463.2	SMPD3
XM_006531241.3	SMPD3
NM_029945.3	SMPD4
NM_001164609.1	SMPD4
NM_001164610.1	SMPD4
NM_001164611.1	SMPD4
XM_006522720.3	SMPD4
XM_006522721.3	SMPD4
XM_006522722.2	SMPD4
XM_006522725.2	SMPD4
XR_001781871.1	SMPD4
XR_001781872.1	SMPD4
XM_017317160.1	SMPD4
NM_001195537.1	SMPD5
XM_006520227.1	SMPD5
XR_383962.3	SMPD5
XM_006520228.3	SMPD5
XR_383963.1	SMPD5
NM_020561.2	SMPDL3A
NM_133888.2	SMPDL3B
NM_001252591.2	SMPX
NR_103722.1	SMPX
NR_045569.1	SMPX
XR_387086.2	SMPX
XR_387087.1	SMPX
NM_021289.2	Smr2
NM_001252680.1	Smr2
NM_001252681.1	Smr2
NM_001252679.1	Smr2
XM_017320753.1	Smr3a
NM_011422.3	Smr3a
XM_006528775.3	SMS
XM_001473434.6	SMS
NM_009214.3	SMS
NM_013870.3	SMTN
NM_001284427.1	SMTN
NM_001284429.1	SMTN
NM_001284428.1	SMTN
NM_001159284.1	SMTN
XM_017314586.1	SMTN
XM_017314587.1	SMTN
XM_006514724.2	SMTN
NM_024230.2	SMTNL1
XM_006500109.3	SMTNL1
NM_177776.3	SMTNL2
XM_006533469.3	SMTNL2
XM_006533470.2	SMTNL2
NM_021535.4	SMU1
NM_027885.3	SMUG1
XM_006521415.3	SMUG1
XM_011245731.2	SMUG1
XM_017316752.1	SMUG1
XM_011245732.2	SMUG1
XM_011245733.2	SMUG1
XM_006504884.1	SMURF1
XM_011241016.1	SMURF1
XM_011241017.1	SMURF1
XM_006504888.3	SMURF1
NM_029438.3	SMURF1
NM_001038627.1	SMURF1
XM_006533936.3	SMURF2
XR_001780039.1	SMURF2
XM_017314705.1	SMURF2
NM_025481.2	SMURF2
NM_001160127.1	SMYD1
NM_009762.2	SMYD1
NM_026796.1	SMYD2
XM_006497146.3	SMYD2
XM_006497147.3	SMYD2
XM_017320186.1	SMYD2
NM_027188.3	SMYD3
XM_011238864.2	SMYD3
XM_011238865.2	SMYD3
XM_017312211.1	SMYD3
XM_017312213.1	SMYD3
XM_006496982.3	SMYD3
NM_001102611.1	SMYD4
XM_006533535.1	SMYD4
XM_006533536.1	SMYD4
XM_006533537.3	SMYD4
NM_144918.2	SMYD5
NM_011427.3	SNAI1
NM_011415.2	SNAI2
NM_013914.2	SNAI3
XM_006531074.3	SNAI3
NM_009222.3	SNAP23
NM_001177792.1	SNAP23
NM_001177793.1	SNAP23
XM_006499054.3	SNAP23
XM_006499055.3	SNAP23
XM_006499056.3	SNAP23
XM_006499057.3	SNAP23
NM_001291056.1	SNAP25
NM_011428.3	SNAP25
XM_017316758.1	SNAP25
XM_017316760.1	SNAP25
XM_017316761.1	SNAP25
NM_023348.4	SNAP29
XM_006534021.2	SNAP47
XM_006534022.3	SNAP47
XM_006534023.1	SNAP47
XM_006534024.3	SNAP47
XM_006534025.3	SNAP47
NM_144521.2	SNAP47
NM_013669.2	SNAP91
NM_001277982.1	SNAP91
NM_001277983.1	SNAP91
NM_001277985.1	SNAP91
NM_001277986.1	SNAP91
NR_102729.1	SNAP91
XM_006510894.3	SNAP91
XM_006510895.3	SNAP91
XM_006510896.3	SNAP91
XM_006510897.1	SNAP91
XM_006510899.3	SNAP91
XM_006510898.3	SNAP91
XM_006510900.2	SNAP91
XM_006510901.3	SNAP91
XM_017313236.1	SNAP91
XM_006510902.3	SNAP91
XM_017313237.1	SNAP91
XM_006510903.3	SNAP91
XM_006510904.3	SNAP91
XM_006516334.2	SNAPC1
XM_006516335.1	SNAPC1
XM_006516336.3	SNAPC1
NM_178392.4	SNAPC1
XM_006508683.3	SNAPC2
NM_133968.1	SNAPC2
XM_017320455.1	SNAPC3
XM_006538370.3	SNAPC3
XM_006538369.3	SNAPC3
XM_011250134.2	SNAPC3
XM_017320456.1	SNAPC3
XM_006538372.3	SNAPC3
NM_029949.3	SNAPC3
NM_172339.4	SNAPC4
NM_001290419.1	SNAPC4
XM_011239064.2	SNAPC4
XM_011239065.2	SNAPC4
XM_011239066.2	SNAPC4
XM_006497903.3	SNAPC4
XM_017317221.1	SNAPC4
XM_011239067.2	SNAPC4
XM_011239068.1	SNAPC4
XM_011239069.2	SNAPC4
XM_011239070.2	SNAPC4
XM_011239071.1	SNAPC4
XR_001782035.1	SNAPC4
XR_001782036.1	SNAPC4
NM_183316.2	SNAPC5
NM_133854.3	SNAPIN
NM_001042451.2	SNCA
NM_009221.2	SNCA
NM_026408.4	SNCAIP
NM_001199151.1	SNCAIP
NM_001199153.1	SNCAIP
NM_001199154.1	SNCAIP
XM_006526191.3	SNCAIP
XM_006526192.3	SNCAIP
XM_017317971.1	SNCAIP
NM_033610.2	SNCB
XM_006517015.3	SNCB
XM_006517016.3	SNCB
NM_011430.3	SNCG
NM_019776.2	SND1
